т.	1.това́рищ2.том3.то́нна4.телефо́н5.тира́ж6.то́чка7.ты́сяча
то́чный	stfто́чен, точна́, то́чно, точны́ogто́чныadj1.(полностью соответствующий действительности и др.) noyaktigur [-Ꞌa-]ннкглigur, neyvurсогл; presisur {precisur}[-Ꞌsiː-]ннксоглпроф., eksaktur [-Ꞌa-]ннксоглпроф., precisións- {presisións-} [-Ꞌʃɔu-]проф.; beinurсогл, rætturсогл{æ/ø}(правильный); beinrakinсоглосн(меткий); то́чный а́дрес bein adressa [-Ꞌtɹε-], neyv adressa [-Ꞌtɹε-], noyaktigннкadressa [-Ꞌtɹε-]; како́е сейча́с то́чное вре́мя? hvat er akkurát [-Ꞌrɔa-] klokka?ннк; то́чный перево́д neyv umseting; beinrakin umseting; то́чное определе́ние ein neyv definitión [-Ꞌʃɔun], ein presisннкпроф.definitión [-Ꞌʃɔun] ; то́чные весы́ noyaktigннкvekt, neyv vekt;; presisiónsvekt [-Ꞌʃɔu-] (для точных измерений); то́чные прибо́ры presisionónsinstrument [-Ꞌʃɔu-]; что́бы быть то́чным fyri nú at vera noyaktigurннк{neyvur}2. (пунктуальный) presisur {precisur} [-Ꞌsiː-]ннксогл, stundisligurнпглigur; то́чный челове́к ein presisur maður, ein stundisligur maður3.(аккуратный) akkurátur [-Ꞌrɔa-]согл; nærlagdur [naɹ-]согл{a/ø}(тщательный); быть то́чным во всём vera nærlagdur í øllum; то́чный челове́к ein akkurátur maður, ein presisur [-Ꞌsiː-]ннкmaður; ein nærlagdur maður@то́чные нау́киeksakt [εʰkꞋsakt]проф.vísindi
точь-в-то́чь	advtlm.1.(совершенно точно) akkurát [-Ꞌrɔat] sum2.(совершенно такой-же) meinlíkurсогл;он точь-в-то́чь (как) оте́ц hann er sum togaður [tʰuːw-] úr tonnunum á pápa sínumидиом.
тошни́ть	ipf óp: её тошни́т hon vil spýggja, hon hevur ilt fyri hjartanum [j-] (ей хочется рвать); hon hevur vaml (о тошноте); её тошни́т при {от} одно́й мы́сли о нём hon fær vaml bara av tankanum [tʰaŋ̊k-] um hann
то́шно	predtlm.1.: ему́ то́шно hann hevur ilt fyri hjartanum [j-]; hann vil spýggja (о чувстве рвоты); hann hevur vaml (о тошноте)2.fl.: то́шно слу́шать tað er vamlisligt at hoyra, eg fái vaml av at hoyra tað, eg vamlist við at hoyra tað, mær stendst við at hoyra tað
тошнота́	nvamlс0о; э́то вы́звало у меня́ тошноту́ eg vildi spýggja av tí, eg fekk ilt fyri hjartað [j-] av tí; eg fekk vaml av tí; до тошноты́eis.fl.so ein fær stikni av tí, so ein fær vaml av tíтжперен.; накури́ться до тошноты́ roykja, so mannннкfær vaml; roykja, so mannннкvil spýggja
тошнотво́рный	stfтошнотво́р|ен, ~на, ~но, ~ныadj1.(вызывающий чувство рвоты) sumo-rvil spýggja av,vamlisligurглigur2.fl.(вызывающий отвращение) spýggjuligurглigur, vamlisligurглigur
тошно́тный	stfтошно́т|ен, ~на, ~но, ~ныadj1.(ктошнота́): тошно́тное ощуще́ние tað at hava vaml, tað at hava ilt fyri hjartanum [j-], tað at vilja spýggja2.síтошнотво́рный13.síтошнотво́рный2
то́шный	stfто́шен, тошна́, то́шн|о, ~ыadj1.síтошнотво́рный2.tlm.(отвратительный) andstyggiligur [anꞋs-]глigur, ótespiligur [-Ꞌtʰε-]глigur; leiðiligurглigur(докучный)
тоща́ть	ipf(pfотоща́ть) faraслнó-ó-aaftur [aʰtː-], slaknaaði; komaслнo-o-oupp í rak (стать тощим)
то́щий	stfтощ, тоща́, то́щ|е, ~иadj1.(исхудалый) rakнескл., тк предикативное, skrámuturсогл2.(скудный) kargurсогл{a/ø}, vánaligurглigur(о почве); berligur (о растительности); soltinсоглосн(о мясе); skúmaðurглaður, omanavtikin [-Ꞌεav-]соглосн(о молоке); vánaligurглigur(с малым содержанием полезных веществ)3.(пустой) tómurсогл; то́щий кошелёк ein tómur pengapungur; на то́щий желу́док á fastandi hjarta [j-]
тпру	: тпру!inter(sagt við ross) tu!; tu tu!@ни тпру ни нуóvkm.tað stendur fast; einki kemur burturúr [-Ꞌʉuɹ]
т-р	теа́тр
тр...	труo.s.fr. pres avтере́ть
ТР	[тэ-э́р]m indeclтехни́ческий регла́мент teknisk reglugerð
т-ра	температу́ра
трабл	m slangtrupulleikiMгл-i, óbehagiligheit [-Ꞌhεajɪ-]ннкж0-ir; tvørleikiмгл-i
трава́	plurтра́в|ы, ~, ~амf1.(растение) grasс0о{a/ø}2.koll(зелёный покров) grasс0о{a/ø}(valling,grasvøkstur); де́ти лежа́т на траве́ børnini [-tn-] liggja í grasinum; она́ потеря́ла мяч в траве́ hon misti bóltin burtur í grasinum; «по траве́ не ходи́ть» ikki er loyvt at ganga í grasinum3.mest plur(травянистые растения,обладающие лечебными свойствами) urtirж0-irмн, grøsс0о{a/ø}мн@морска́я трава́síвзмо́рник;как трава́uttan smakk;трава́-траво́йuttan smakk;хоть трава́ не расти́tað liggurнепрsektin á taðпог.;слы́шно, как трава́ растётhoyra grasið grógvaпог.=>поро́сший,со́рный2,ти́ше@,увя́дший
тра́верз	m: на тра́верзеskip.á tvøran
тра́верс	m1.herm.(насыпь)grótgarður fram við skotgrøv o.tíl2.(род дамбы)slag av byrging(oftast frá bakka til byrging fram við landi)
травести́	n indecl1.sjónl.(роль, апмлуа) travesti [-ˈstiː]ж0-irспец.(leikur, leiklutur í klæðum hjá hinum kyninum)2.bókm.(пародия) travesti [-ˈstiː]ж0-irспец.(spottandi lýsing)
трави́льный	adjetsi-
трави́нка	plurтрави́н|ки, ~ок, ~камfgrasstráс0о{0<>i}
трави́ть1	Iтравлю́, тра́в|ишь, ~ятipf1.Acc(отравлять) forgifta [-Ꞌtʃɪ-]ннкaðiВин, eitraнпaðiВин2.pfвы́травитьвы́травлю, вы́трав|ишь, ~ят Acc(истреблять) oyðair(d)Вин; трави́ть крыс oyða rottur3.pfвы́травитьвы́травлю, вы́трав|ишь, ~ят что-л.(кислотой) etsaaðio-t4.pfрастрави́тьрастравлю́, растра́в|ишь, ~ят что-л.(бередить) komaслнo-o-oafturumaftur [aʰtːʊɹꞋʊmːaʰtː-]við o-m, skræða [skɹeːa]ir(d)o-tuppaftur; skaðaar(d);aðio-t(вредить); трави́ть органи́зм алкого́лем skaða organismuna [-Ꞌnɪ-] við alkoholi5.pfпотрави́тьпотравлю́, потра́в|ишь, ~ят, страви́тьстравлю́, стра́в|ишь, ~ят что-л.(делать потраву) kleyraaðio-t(upp); traðka [tʰɹaʰkːa]aðio-tniður, hekla [hεkla]aðio-tniður6.pfзатрави́тьзатравлю́, затра́в|ишь, ~ят Acc(на охоте) hundbeita [hʊnp-]ir(t)Вин, eltair(t)Винvið hundi (á veiðu)7.pfзатрави́тьзатравлю́, затра́в|ишь, ~ят Acc(преследовать) forfylgja [-Ꞌfɪ-]ir(d){+}Дат; plága [pʰlɔava]aðiВин(мучить);førair(d)hetsннкmóti Дат, koyrair(d)} hetsннкmóti Дат(организованной устной,письменной кампанией); geraнепрДатlívið súrtнеформ.(отравлять существование); happaaðiВин, mobbaннкaðiВин(в школе,на рабочем месте и т.п.); трави́ть инакомы́слящих forfylgja øðrvísi hugsandi
трави́ть2	IIтравлю́, тра́в|ишь, ~ятipf(pfвы́травитьвы́травлю, вы́трав|ишь, ~ят, потрави́тьпотравлю́, потра́в|ишь, ~ят, страви́тьстравлю́, стра́в|ишь, ~ят)что-л.skip.gevaслнa-ó-iꞋút av o-m, slakkaaðio-t; loraaðio-t(спускать)
трави́ть3	IIIтравлю́, тра́в|ишь, ~ятipfóvkm.(врать) lúgvaслнey-u-o=>бала́нда@
трави́ть4	IVтравлю́, тра́в|ишь, ~ятipf(тошнить) spýggjaнепр
трави́ться1	Iтравлю́сь, тра́в|ишься, ~ятсяipf(pfотрави́тьсяотравлю́сь, отра́в|ишься, ~ятся)tlm.takaслнó-ó-igift, eitraнпaðiseg
трави́ться2	IIтра́в|ится, ~ятсяipfskip.vera slakkurсогл
тра́вка	plurтра́в|ки, ~ок, ~камf1.dim., kel.avтрава́2.jarg.(гашиш) torvс0oжарг., шутл.(hasj); grasс0o{a/ø}жарг., шутл.(marihuana)(марихуана)
травле́ние1	Intekn.(ктрави́ть I 3) etsingж0-ar
травле́ние2	IInskip.(ктрави́ть II) slakkingж0-ar; loringж0-ar
тра́вленый	adj1.(на охоте) jagstraðurглaður, (hund)beittur [hʊnp-]согл2.tekn.(полученный травлениемI) etsaðurглaður
тра́вля	f1.veið.(охота) veiðaжгл-a(við hundum,veiðifuglum o.ø.)2.fl.(преследование) forfylging [-Ꞌfɪ-]ннкж0-ar; chikana [ʃiꞋkʰaː-]ннкжгл-a(донимание); happingж0-ar, mobbingннкж0-ar(в школе,на рабочем месте и т.п.); hetsннкж0-ir(организованная устная,письменная кампания)3.tlm.(враньё) lygnж0-ir; sussс0о(трепотня)
тра́вма	fløsturмсогл-s,-ir; meiðslс0о; skaðiмгл-i; тра́вма на произво́дстве {произво́дственная тра́вма} arbeiðsskaði; психологи́ческая тра́вма trauma [tʰɹauma]с0гл-aпроф.; (psykiskt [syː-]ннкпроф.) sjokkннкс0опроф.=>ЧМТ
травмати́зм	mtalс0оav skaðatilburðum; травмати́зм сни́зился talið av skaðatilburðum er minkað
травмати́ческий	adjskaða-; traumatiskur [tʰɹauꞋmaː-]соглskспец.,síтра́вма
травмато́лог	mkirurgur [kʰiꞋrʊ-]мсогл-ar(sum serl. viðger skaðar,síтра́вма)
травматологи́ческий	adj: травматологи́ческий пункт skaðastovaжгл-a
травматоло́гия	ftraumatologi [tʰɹaumaːtoloꞋkiː]ж0-irспец.
травми́ровать	травми́ру|ю, ~ешь, ~ютipf/pf Acc1.(навести травму) skaðaar(d);aðiВин, løstaaðiВин2.psyk.(вызвать нервное потрясение) traumatisera [tʰɹaumaːtiꞋseː-]aðiВинспец., gevaслнa-ó-iДатsálarligan skelk
травни́к	Genтравник|а́; ~и́, ~о́в, ~а́м1.Acc травника́ síтра́вникII2.gml.(настойка) urtate [-tʰeː]с0о, urtaúrdráttur [-ʏɹt-]м0-ar,-ir;согл-ir3.(книга) urtabókж0-ur{ó/ø}(við uppskriftum o.ø.)
тра́вник1	Im(птица)síкрасноно́жка
тра́вник2	IIm(собиратель трав)o-r,ið samlar urtir
траволече́ние	nlekingж0-irvið læknaurtum
травопо́лье	nskiftiсгл-imillum gras og annan ávøkstur
травопо́льный	adj: травопо́льный севооборо́тsíтравопо́лье
травосе́яние	nsáingж0-arvið fóðurgrasi
травосто́й	mgrasvøksturм0осн-ar,-ir{ø/a};(á bøi o.ø.)
травоя́дный	adjplantuetandiглandi, grasetandiглandi
травяни́стый	stfтравяни́ст, ~а, ~о, ~ыadj1.(ктрава́) gras-2.(поросший травой) vallaður [-tl-]глaður, grasvaksinсоглосн3.(похожий на траву) graskendurсогл4.tlm.(безвкусный) við ongum smakki
травяно́й	adj1.(ктрава́) gras-; травяно́е по́ле grasvøllur [-tl-]2.(поросший травой) vallaður [-tl-]глaður, grasvaksinсоглосн3.: травяно́го цве́та grasgrønurсогл
трагеди́йный	stfтрагеди́ен, трагеди́йн|а, ~о, ~ыadj1.bert lf(относящийся к жанру трагедии)tragediu- [-Ꞌkeː-], sorgarleiks-кн.(viðv. leiki); трагеди́йный стиль tragediustílur [-Ꞌkeː-]2.bókl.(исполненный трагизма) tragiskur [tʰɹaːkɪ-]интсоглsk, syrgiligurглigur
траге́дия	f1.(драматическое произведение) tragedia [-Ꞌkeː-]жгл-aпроф., sorgarleikurмсогл-s,-irкн.,спец., harmleikurмсогл-s,-irкн.,спец.2.(потрясающее событие) sorgarleikurмсогл-s,-ir, tragedia [-Ꞌkeː-]интжгл-a@де́лать траге́диюиз чего-л.blásaur(t){á/æ}o-tupp
траги́зм	m1.sjónl.,mus.(в художественном произведении) tragikkur [-Ꞌkɪ-]мсогл-arспец., tað tragiska [tɹaːkɪ-]спец.2.síтраги́чность
тра́гик	m1.sjónl.(актёр) leikariмгл-arií tragedium [-Ꞌkeː-], leikariмгл-arií sorgarleikumкн.,спец.2.(автор) høvundurмсогл-arat tragedium [-Ꞌkeː-], høvundurмсогл-arsorgarleikumкн.,спец.
трагикоме́дия	f1.(драматическое произведение) tragikomedia [tʰɹaːki-]жгл-aпроф., skemtisorgarleikurлпспец.2.(печальное и смешное событие) tragikomedia [tʰɹaːki-]ннкжгл-a
