г.	1.год2.го́род3.грамм g4.гора́5.господи́н hr.6.госпожа́
Горн1	ImKap Horn [kʰaʰpꞋhoːɹn]с нескл., Hornið [-tnɪ]с0оопр. кн.
горн2	IImtekn.1.(кузнечный) alviмгл-i; ovnurмсогл-ar(til brenning av leirvøru o.ø.) (печь для обжига и т.п.); smeltiovnur (печь для переплавки)2.(доменной печи)niðari partur av háovni
горн3	IIIm1.mus.(музыкальный инструмент) horn [-tn]с0о(signalhorn)2.: тума́нный горн tokulúðurм0осн-s,-ar, tokuhorn [-tn]с0о
го́рний	stf-, го́рн|я, ~е, ~иadj1.skald., gml.(находящийся в выси) (sum er) høgt uppi; (sum er) í tí høga, háurглбалл.; himmalskurсоглsk, himniskurсоглsk(небесный)2.skald., gml.(сходящий с вышины, с неба) (sum er) úr tí høga; (sum er) av himni; himmalskurсоглsk, himniskurсоглsk(небесный)
горни́ло	n1.gmlsíгорнI 12.fl.,hátíð.(испытание) eldroyndж0-ir, royndarstundж0-ir, roynslaжгл-a
горни́ст	mhornblásari [-tn-]мгл-ari
го́рница	f1.gml.(комната) kamarс0о{a/ø}{+}, stovaжгл-a(более крупных размеров)2.dial.(чистая половина избы) stovaжгл-a(í russ. bóndahúsum)
го́рничная	f1.(прислуга) stovugentaжгл-a2.(в гостинице) stovugentaжгл-a, gongsgentaжгл-a; kahúttsjomfrú [-Ꞌhʏʰts-]жнепр, stewardessa [steːvaɹꞋtεsːa], [stjʉuwaɹꞋtεsːa]ннкжгл-aпроф., dessaжгл-aжарг., мор.(á skipi) (на пароходе)
Го́рно-Алта́йск	mGorno-Altajsk [ˌkɔɹnoal̥Ꞌtʰai̯sk]м нескл.(1932-1948Ойро́т-Тура́)
Го́рно-Алта́йская автоно́мная о́бласть	sovjet.Gorno-Altaiiska [ˌkɔɹnoal̥Ꞌtʰaijɪska] sjálvstýrandi [ʃɔls-] økið
Го́рно-Бадахша́нская автоно́мная о́бласть	f sovjet.Gorno-Badakhsjanska [kɔɹnopatakˈʃaː-] sjálvstýrandi [ʃɔl-] økið
горново́й	I.adjsmeltiovns-, alva- (в кузнице),síгорнI 1II.marbeiðariмгл-arivið smeltiovn
горнодобыва́ющий	adj: горнодобыва́ющая промы́шленность námsídnaðurнпмсогл-ir, minuídnaðurннкмсогл-ir
горнолы́жник	malpinur [-Ꞌpʰiː-] skíðrennariмгл-ari
горнолы́жный	adj: горнолы́жный спорт alpin [-Ꞌpʰiː-] skíðrenning; горнолы́жная ба́за alpin [-Ꞌpʰiː-] skíðstøð
горнопромы́шленный	adjnáms(ídnaðar)-нп, námsvinnu-нп, minu-ннк
горнорабо́чий	mnámsarbeiðariнпмгл-ari, minuarbeiðariннкмгл-ari
горнору́дный	adjminu-ннк, náms-нп
горноспаса́тель	mbjargingarmaðurмнепр(í námi o.tíl.)
горноспаса́тельный	adjbjargingar- (í námi o.tíl.); горноспаса́тельный отря́д bjargingarlið  (í námi o.tíl.)
горноста́евый	adjhermalíns-
горноста́й	m1.(Mustela erminea) roysikatturмсогл-ar{+}, hermalínс0о2.(мех) hermalínс0о(skinn)
го́рный	adj1.(кгора́) fjalla- [-tla-]; го́рная верши́на fjallatindur; го́рный во́здух fjallaluft; го́рное о́зеро fjallavatn2.(гористый) fjallmikilсоглосн, við (nógvum) fjøllum [-tl-], fjalla- [-tla-]; го́рная страна́ fjallaland3.jarðf.(добываемый из недр земли) grót-, -grýti; го́рная поро́да grótslag, grýtiсгл-iгеол.4.(относящийся к горному делу) náms-нп, minu-ннк; го́рная промы́шленность námsídnaðurнп, námsvinnaнп, minuídnaðurннк; го́рное де́ло a) (наука) námsvinnaжгл-a(vísindi); b) (промышленность) námsídnaðurнпмсогл-ir, námsvinnaнпжгл-a, minuídnaðurннкмсогл-ir; го́рный инжене́р námsverkfrøðingurнп, minuingeniørur [-iɲ̊ʃɪnøːɹ-]ннк5.(предназначенный для гор) fjalla- [-tla-]; го́рные лы́жи a) (слаломные) slalomskíðir [slaːlɔm-]нп, slalomskiir [slaːlɔmskiː-]ннкb) (вид спорта)síгорнолы́жныйспорт@го́рная боле́зньhæddarsjúka;го́рное со́лнце(аппарат) háfjalssól (apparat) =>воск@,лён@,велосипе́д,цепь4,хруста́ль@
Го́рный Алта́й	mGornyj [kɔɹny] Altai [al̥Ꞌtʰai]с0{дат.0}
Го́рный Бадахша́н	mGornyj [kɔɹny] Badakhsjan [pataʰkꞋʃaːn]с0о{дат.0}
горня́к	Gen, Accгорняк|а́;plur~и́, ~о́в, ~а́мm1.(рабочий) námsarbeiðariнпмгл-ari, minuarbeiðariннкмгл-ari2.(инженер) námsverkfrøðingurнпмсогл-ar, minuingeniørur [-iɲ̊ʃɪnøːɹ-]ннкмсогл-ar3.(студент) lesandiглandií námsvinnu
го́род	plurгород|а́, ~о́в, ~а́мm1.(населённый пункт) býurмсогл-ir{+}; staðurмсогл-irвыс.,библ.; го́род-геро́йsovjet.hetjubýur; в го́роде a) (в пределах города) inni í býnum; b) (о центре города как месте развлечений и др.) í býnum (miðbýurin sum stað fyri undirhaldi, innkeypi o.tíl.)2.søg.(крепость) víggird [vʊtʃːɪ-] búsetingж0-ar3.(в игре городки)mál í spælinumгородки́@за́ городút um býin; út á bygd; уе́хать за́ город fara út um býin; fara út á bygd;за́ городомuttan fyri býin; úti á bygd; жить за́ городом búgva uttan fyri býin; búgva úti á bygd =>большо́йI 1,ве́чный@,во́льный@,побрати́м@,село́@,сме́лость@,спу́тник@
городи́ть	горожу́, горо́дишь, горо́дятogгороди́шь, городя́тipf(pfнагороди́ть)1.что-л.dial.(ставить забор) girðair(d)(o-t)inni, stikaaði(o-t)inni, setaur(t),ir(t)stik (um o-t), setaur(t),ir(t)hegn (um o-t)2.что-л.tlm.(ставить, класть в большом количестве) rúgvaaðio-tsaman, hópaaðio-tupp, beykaaðio-t3.: городи́ть вздор {чепу́ху} møsnaaði, tvætlaaði; что (за чепуху́} ты горо́дишь? hvat er tað, tú tvætlar um?@огоро́д городи́тьtlm.,atf.geraнепрnógv roks burtur úro-m; не́чего бы́ло огоро́д городи́ть tað var ikki stríðið vert, tað var ikki ómakin vert
городи́шко	plurгороди́ш|ки, ~ек, ~камmniðr.smábýurмсогл-ir
городи́ще1	Inforn.(древнее поселение) staðurмсогл-ir, har fornur [-tn-] býur hevur verið
городи́ще2	IIm(большой город) stórur býurмсогл-ir{+}
городки́	городк|о́в,~а́мm plur russ. spæl, har tey spælandi royna at fáa ym. træfigurar út av einum plássi við at kasta træsneisar eftir teimum frá ávísum teini
городни́чий	msøg.borgmeistariмгл-ari(íуе́здный го́родí Russlandi til 1862)
городово́й	msøg.politistur [pʰoːlɪꞋtʰɪ-]мсогл-ar(í russ. býum) =>япо́нский@
городо́к	Genгородк|а́;plur~и́, ~о́в, ~а́мm1.dim(маленький город) lítil býurмсогл-ir2.(часть города особого назначения): спорти́вный городо́к ítróttabýur [-ɔʰtː-]мсогл-ir; вое́нный городо́к býlingurмсогл-arvið hermannastøðum; университе́тский городо́к universitetsbýlingur [-Ꞌtʰeː-]мсогл-ar, universitetsøki [-Ꞌtʰeː-]сгл-i3.(столбик)lítil træpeli til spæliðгородки́
городо́шник	m o-r, ið spælirгородки́ (síгородки́)
городско́й	adjbýar-, bý-; городско́е населе́ние býarfólk; городско́й сове́т a) býráð; b)sovjet.býarsovjett
горожа́нин	plurгорожа́н|е, ~, ~амmbýarfólkс0о
горожа́нка	plurгорожа́н|ки, ~ок, ~камfbýarfólkс0о(konufólk)
гороно́	n indeclгородско́й отде́л наро́дного образова́нияgml.síГУНО́
горообразова́ние	nfjallatilgerð [-tl-]ж0-irгеол.
гороско́п	mhoroskop [hoːɹoꞋskoːp]с0о(;0-ir), stjørnuspá [stjœtn-]лпж0-ir
Горо́х1	Im: при царе́ Горо́хе í avgomlum [ak-] døgum
горо́х2	IIGenгоро́ха, горо́хуm1.(Pisum) erturж0осн;туре́цкий горо́х (Cicer arletinum) kikkertur [kʰɪ-]ж0осн2.koll(плоды) ertrarж0оснмн@как о́б стену горо́хsum at sletta vatn á gásпог.=>са́харный2
горо́ховый	adj1.(кгоро́х) ertna-; горо́ховый суп ertnasúpan2.(о цвете) ertnagulurсогл, ertnagrønurсогл@шут горо́ховыйbýttlingurмсогл-ar
горо́шек	Genгоро́шк|а;plur~и, ~ов, ~амm1.dim avгоро́х; зелёный горо́шек grønerturж0осн2.: души́стый горо́шек (Lathyrus odoratus) ertnablómaжгл-a; мыши́ный горо́шек (Vicia cracca) skrykkjukrøkjaжгл-a3.: в горо́шек {горо́шком} prikkuturсогл
горо́шина	f1.(зерно гороха) erturж0осн2.(крапинка) prikkurмсогл-ar; в ме́лкую горо́шину smáprikkuturсогл
горо́шинка	plurгоро́шин|ки, ~ок, ~камf síгоро́шина
горсове́т	m síгородско́йсове́т
го́рстка	plurго́рст|ки, ~ок, ~камf dim avгорсть
го́рсточка	plurго́рсточ|ки, ~ек, ~камf dim avгорсть
горсть	plurго́рсти, горст|е́й, ~я́мf1.(руки) lógviмгл-i(við kreptum fingrum)2.(содержание) krummaжгл-a; neviмгл-i, lógviмгл-i(nøgd); горсть со́ли upp í nevan av salti, upp í lógvan av salti3.(небольшое количество) nakrir fáir (um fólk), nøkur tandurс0оснмнпренебр.
горта́нный	stfгорта́н|ен, ~на, ~но, ~ныadj1.(кгорта́нь) barkakýlis-2.mál.(о звуке) barka-, laryngalur [laɹʏŋꞋkaː-]спец.; горта́нный звук barkaljóð, barkakýlisljóð, laryngalt ljóðспец.
горта́нь	fbarkakýliсгл-i; kvørkrarм0осн-s,-arмн(глотка)
горте́нзия	f(Hydrangea) hortensia [-Ꞌtʰε-]жгл-a
го́рче	comp avго́рький, го́рько
горчи́ть	горч|и́т, ~а́тipf bert 3.pershavaнепрbeiskan atsmakk, smakkaaðibeiskt; vera tráurгл(масло и др.)
горчи́ца	f1.(Sinapis) sinnopur [sɪnːɔʰpː-]мсогл-ar(planta);2.: морска́я горчи́ца (Cakile) fjørukálс0о3.(приправа) sinnopur [sɪnːɔʰpː-]мсогл-ar(kryddarí)
горчи́чка	f dim avгорчи́ца@с горчи́чкой пробра́ть {прокритикова́ть}кого-л.tlm.,skemt.gevaслнa-ó-io-mkanel [-Ꞌneːl]идиом.,неформ., gevaслнa-ó-io-mtoyggið;сойдёт с горчи́чкойtlm.,skemttað man onkursvegna fara at laga seg
горчи́чник	[-шн-]msinnopsplásturс0осн; ста́вить горчи́чниккому-л.setao-msinnopsplástur á
горчи́чница	[-шн-]fsinnopskrukkaжгл-a
горчи́чный	[-шн-]adjsinnops-; горчи́чный соус sinnopssós; горчи́чный газ sinnopsgass; горчи́чного цве́та sinnopsgulur
го́рше	comp avго́рький, го́рько
горше́чник	mpottamakariмгл-ari, leirkerasmiðurмсогл-s,-irбибл., выс.
горше́чный	adjpottamakara-, leirkera-библ., выс.
го́рший	comp avго́рький, го́рько
горшо́к	Genгоршк|а́;plur~и́, ~о́в, ~а́мm1.(сосуд) potturмсогл-ar(grýta o.a.); цвето́чный горшо́к urtapottur2.: ночно́й горшо́к náttpottur@не бо́ги горшки́ обжига́ютorðt.hatta hevur einki upp á [ʊꞋpʰɔa] seg, hatta er einki fyri;от горшка́ два вершка́tlm.,skemt.pinkurмсогл-ar; (o-r) sum ikki stígur upp úr rossaporiпог.;горшо́к об горшо́к и в сто́роныtlm.,skemt.vera óklárirсогл(eftir klandur)
го́рькая	fgml.brennivínс0о@пить го́рькуюdrekka illa [ɪtla]
Го́рький1	Imsovjet.Gorkij [kɔɹ̥kʰiː]м0{дат.0},síНи́жнийНо́вгород
го́рький2	IIstfго́рек, горька́, го́рько, го́рькиogгорьки́adj1.(compго́рче) (о вкусе) beiskurсоглsk; ramurсогл{a/o}(терпкий); tráurгл(прогорклый)2.(compго́рше og го́рший) (горестный, тяжёлый) beiskurсоглsk, svárurсогл, tungurсогл; го́рькая у́часть {до́ля} hørð lagna, tung lagna; го́рькая и́стина beiskur sannleiki; го́рькие слёзы sár tár@на своём го́рьком о́пытеav ringum royndum;го́рький пья́ницаo-r, sum drekkur illa [ɪtla]; fyllibytta [-tl-]=>пилю́ля@,ре́дька@
го́рько	advIго́рько пла́кать gráta sárliga, gráta sára(n)IIpred1.: во рту го́рько eg havi ein beiskan smakk í munninum2.: го́рько в э́том созна́ться tað er tungt at skula viðganga tað; го́рько слы́шать э́то tað er tungt at hoyra hetta, tað er sárt at hoyra hetta, tað harmar meg at hoyra hetta; ему́ ста́ло о́чень го́рько tað neit honum fast@го́рько!verður rópt á brúdleypsveitslum; tá gestirnir rópa hetta, má brúðarparið mussast
горькова́тый	stfгорькова́т, ~а, ~о, ~ыadjtlm. eitt sindur beiskurсоглsk, nakað beiskurсоглsk
горю́чее	n1.(топливо) (flótandi) brennievniнпсгл-i, brennstoffннкс0о(bensin,petrolium o.a.); бак для горю́чего brennstofstangi [-tʰaɲtʃɪ]ннк, tangi [taɲtʃɪ] til brennievniнп2.óvkm.(спиртное) brennivínс0о
